sessionMedium,sessionSource,date,deviceCategory,fullPageUrl,pageReferrer,country,eventName,isKeyEvent,activeUsers,keyEvents
(none),(direct),2024-07-24,desktop,eadic.in/?elementor-preview=15594&ver=1721838583,https://eadic.in/wp-admin/post.php?post=15594&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/demo-class/,https://eadic.in/wp-admin/edit.php?post_type=page,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/demo-class/?elementor-preview=15952&ver=1721825510,https://eadic.in/wp-admin/post.php?post=15952&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1721824236,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1721844588,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/mbiminda/?preview_id=15608&preview_nonce=1f18bb5b3b&preview=true,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1721824235,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1721844866,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/mbimindi/?preview_id=15979&preview_nonce=11f41b4ce5&preview=true,https://eadic.in/mbimindi/?preview_id=15979&preview_nonce=11f41b4ce5&preview=true,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,desktop,eadic.in/mbimindi/?preview_id=15979&preview_nonce=11f41b4ce5&preview=true,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/,,Colombia,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/demo-class/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/demo-class/,https://eadic.in/demo-class/,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/mbiminda/,https://28745f4d259b1c4efec4379fd923d421.safeframe.googlesyndication.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/mbiminda/?preview_id=15608&preview_nonce=1f18bb5b3b&preview=true,https://eadic.in/mbiminda/?preview_id=15608&preview_nonce=1f18bb5b3b&preview=true,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/mbiminda](https:/www.eadic.in/mbiminda,,Nepal,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/mbimindi/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,mobile,eadic.in/mbimindi/?preview_id=15979&preview_nonce=11f41b4ce5&preview=true,https://eadic.in/mbimindi/?preview_id=15979&preview_nonce=11f41b4ce5&preview=true,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,tablet,eadic.in/demo-class/,https://eadic.in/demo-class/,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,tablet,eadic.in/mbiminda/?preview_id=15608&preview_nonce=1f18bb5b3b&preview=true,https://eadic.in/mbiminda/?preview_id=15608&preview_nonce=1f18bb5b3b&preview=true,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-24,tablet,eadic.in/mbimindi/?preview_id=15979&preview_nonce=11f41b4ce5&preview=true,https://eadic.in/mbimindi/?preview_id=15979&preview_nonce=11f41b4ce5&preview=true,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbiminda/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbiminda/,https://eadic.in/wp-admin/edit.php?post_type=page,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1721931662,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1721938749,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbiminda/?preview_id=15608&preview_nonce=8380280848&preview=true,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbimindi/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbimindi/,https://eadic.in/wp-admin/edit.php?post_type=page,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1721931660,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1721938744,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,desktop,eadic.in/mbimindi/?preview_id=15979&preview_nonce=85fb6e4e8c&preview=true,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbiminda/,android-app://com.linkedin.android/,India,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbiminda/,https://721141081dfc68b0d7a9da06e2bce30d.safeframe.googlesyndication.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbiminda/?preview_id=15608&preview_nonce=8380280848&preview=true,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbimindi/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbimindi/,https://eadic.in/,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbimindi/,https://eadic.in/mbimindi/,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbimindi/,https://netflixvip.in/,India,page_view,(not set),1,0
(none),(direct),2024-07-25,mobile,eadic.in/mbimindi/?preview_id=15979&preview_nonce=85fb6e4e8c&preview=true,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/,,Nepal,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/,,Spain,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/?elementor-preview=15594&ver=1722006873,https://eadic.in/wp-admin/post.php?post=15594&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/?preview_id=15594&preview_nonce=82b48e306a&preview=true,https://eadic.in/wp-admin/post.php?post=15594&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbiminda/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1722014679,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1722019606,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1722020069,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1722023032,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/,https://eadic.in/,Nepal,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/,https://eadic.in/mbimindi/,United States,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1722014727,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1722018535,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1722019101,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/?elementor-preview=15979&ver=1722020015,https://eadic.in/wp-admin/post.php?post=15979&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/?elementor-preview=16977&ver=1722020854,https://eadic.in/wp-admin/post.php?post=16977&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,mobile,eadic.in/,,India,page_view,(not set),1,0
(none),(direct),2024-07-26,mobile,eadic.in/?preview_id=15594&preview_nonce=82b48e306a&preview=true,https://eadic.in/?preview_id=15594&preview_nonce=82b48e306a&preview=true,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,mobile,eadic.in/contacto/,,India,page_view,(not set),1,0
(none),(direct),2024-07-26,mobile,eadic.in/mbiminda/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,mobile,eadic.in/mbiminda/,https://3706635c03e3cb1e984c5e80382cc479.safeframe.googlesyndication.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-26,mobile,eadic.in/mbiminda/,https://www.privatejobhub.in/,India,page_view,(not set),1,0
(none),(direct),2024-07-26,mobile,eadic.in/mbimindi/,https://eadic.in/,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-26,tablet,eadic.in/?preview_id=15594&preview_nonce=82b48e306a&preview=true,https://eadic.in/?preview_id=15594&preview_nonce=82b48e306a&preview=true,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-27,mobile,eadic.in/mbimindi/,,Nigeria,page_view,(not set),1,0
(none),(direct),2024-07-28,mobile,eadic.in/,,France,page_view,(not set),1,0
(none),(direct),2024-07-28,mobile,eadic.in/,,India,page_view,(not set),1,0
(none),(direct),2024-07-28,mobile,eadic.in/mbiminda/,https://subodhbabu.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-28,mobile,eadic.in/mbimindi/,https://eadic.in/,France,page_view,(not set),1,0
(none),(direct),2024-07-28,mobile,eadic.in/mbimindi/,https://googleads.g.doubleclick.net/,India,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/?page_id=17005&elementor-preview=17005&ver=1722272703,https://eadic.in/wp-admin/post.php?post=17005&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/?page_id=17005&preview_id=17005&preview_nonce=cf12ee73f0&preview=true,https://eadic.in/wp-admin/post.php?post=17005&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbiminda/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbiminda/,https://eadic.in/wp-admin/edit.php?post_type=page,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbiminda/?elementor-preview=15608&ver=1722264703,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbiminda/?elementor-preview=17005&ver=1722281638,https://eadic.in/wp-admin/post.php?post=17005&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbiminda/?preview_id=15608&preview_nonce=917c91e4d4&preview=true,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbimindi/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbimindi/,https://eadic.in/wp-admin/edit.php?post_type=page,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbimindi/*,,United States,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbimindi/?elementor-preview=16977&ver=1722264704,https://eadic.in/wp-admin/post.php?post=16977&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbimindi/?elementor-preview=16977&ver=1722281283,https://eadic.in/wp-admin/post.php?post=16977&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,desktop,eadic.in/mbimindi/?elementor-preview=16977&ver=1722284006,https://eadic.in/wp-admin/post.php?post=16977&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/,,India,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/?page_id=17005&preview_id=17005&preview_nonce=cf12ee73f0&preview=true,https://eadic.in/wp-admin/post.php?post=17005&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/mbiminda/,,United States,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/mbiminda/,https://eadic.in/mbiminda/,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/mbiminda/?preview_id=15608&preview_nonce=917c91e4d4&preview=true,https://eadic.in/wp-admin/post.php?post=15608&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/mbiminda/?preview_id=17005&preview_nonce=cf12ee73f0&preview=true,https://eadic.in/wp-admin/post.php?post=17005&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/mbimindi/,https://googleads.g.doubleclick.net/,India,page_view,(not set),1,0
(none),(direct),2024-07-29,mobile,eadic.in/mbimindi/,https://wheresmycard.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-29,tablet,eadic.in/mbiminda/,https://eadic.in/mbiminda/,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-30,desktop,eadic.in/,,Spain,page_view,(not set),1,0
(none),(direct),2024-07-30,desktop,eadic.in/mbimindi/?elementor-preview=16977&ver=1722341301,https://eadic.in/wp-admin/post.php?post=16977&action=elementor,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/,,Nigeria,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/contacto/,https://eadic.in/mbimindi/?gclid=EAIaIQobChMI2dfs96DOhwMVgh2DAx0H3AVbEAEYASAAEgKvMPD_BwE,India,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/contacto/,https://eadic.in/mbimindi/?utm_medium=paid&utm_source=fb&utm_id=120208352970980328&utm_content=120208353223850328&utm_term=120208352991610328&utm_campaign=120208352970980328,Nigeria,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbiminda/,android-app://com.linkedin.android/,United Kingdom,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbimindi/,,India,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbimindi/,android-app://com.linkedin.android/,United Kingdom,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbimindi/,https://15926dc0d4fb30c9d1429ece5759d2a5.safeframe.googlesyndication.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbimindi/,https://8831e25fc45ef9d5fe60cf6c1d44ada6.safeframe.googlesyndication.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbimindi/,https://netflixvip.in/,India,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbimindi/,https://unum.com.br/,India,page_view,(not set),1,0
(none),(direct),2024-07-30,mobile,eadic.in/mbimindi/,https://utua.com.br/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,desktop,eadic.in/,,Venezuela,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/,,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/contacto/,https://eadic.in/mbimindi/?gclid=EAIaIQobChMI0MOMvOXRhwMVW0adCR1ehTq0EAEYASAAEgISXfD_BwE,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/contacto/,https://eadic.in/mbimindi/?gclid=EAIaIQobChMIl8_krObRhwMV0SqDAx06UxIpEAEYASAAEgJ9avD_BwE,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/contacto/,https://eadic.in/mbimindi/?gclid=EAIaIQobChMIw5zO6-TRhwMVNaZmAh0EKSKjEAEYASAAEgK8bfD_BwE,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbiminda/,https://googleads.g.doubleclick.net/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbiminda/,https://www.todaygkcurrentaffairs.in/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://enijukti.in/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8302542447035711&output=html&h=300&slotname=3748806532&adk=1425988185&adf=2499689504&pi=t.ma~as.3748806532&w=360&abgtt=6&lmt=1722430636&rafmt=1&format=360x300&url=https%3A%2F%2Fstudygovtjob.in%2Findia-post-skilled-artisans-vacancy-8th-pass-last-10-august%2F&fwr=1&fwrattr=true&rpe=1&resp_fmts=3&sfro=1&wgl=1&dt=1722446381832&bpp=11&bdt=7440&idt=1010&shv=r2024,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8474395087638995&output=html&h=788&adk=2321890924&adf=2564253482&pi=t.aa~a.1882034770~rp.2&w=360&abgtt=6&lmt=1722446602&ecr=1&rafmt=9&to=qs&pwprc=3303018825&format=360x788&url=https%3A%2F%2Fjobalertszone.com%2F2021%2F07%2F18%2Fattender-jobs-in-sainik-schools-sainik-school-recruitment-2021%2F%23comment-148&crui=pedestal&fwr=1&fwrattr=1&pra=3&rw=300&wgl=1&fa=,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://hindishouter.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://wheresmycard.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://www.indjobgovt.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://www.kgknews.com/,India,page_view,(not set),1,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://www.todaycareersindia.com/,India,page_view,(not set),1,0
